Unnamed: 0,loan_percent_income,person_income,loan_intent,loan_grade,loan_int_rate,person_age,loan_amnt,default,predicted_default_prob,loan_status_text,past_default_text
3343,0.42,36000,PERSONAL,B,10.25,26,15000,0,0.7551594384171498,Оплачен,Нет дефолтов в БКИ
3344,0.28,39500,DEBTCONSOLIDATION,C,12.68,22,11000,0,0.15853907627624775,Оплачен,Были дефолты в БКИ
3345,0.28,39500,MEDICAL,A,11.011694892245036,23,11000,0,0.08032507174854653,Оплачен,Нет дефолтов в БКИ
3346,0.28,39520,PERSONAL,A,5.42,23,11000,0,0.028048021502541272,Оплачен,Нет дефолтов в БКИ
3347,0.28,39996,PERSONAL,A,5.79,22,11000,0,0.018774873312218977,Оплачен,Нет дефолтов в БКИ
3348,0.32,34000,HOMEIMPROVEMENT,D,15.99,22,11000,1,0.8763907825413657,Дефолт,Нет дефолтов в БКИ
3349,0.27,41000,DEBTCONSOLIDATION,B,12.18,22,11000,0,0.13273527752413408,Оплачен,Нет дефолтов в БКИ
3350,0.27,41280,VENTURE,D,15.28,24,11000,0,0.37321133468046896,Оплачен,Нет дефолтов в БКИ
3351,0.28,36000,PERSONAL,B,9.88,26,10000,0,0.06750045728135799,Оплачен,Нет дефолтов в БКИ
3352,0.19,36000,DEBTCONSOLIDATION,C,12.73,25,7000,0,0.15080402363880482,Оплачен,Были дефолты в БКИ
3353,0.28,36000,EDUCATION,A,7.14,23,10000,0,0.039304414915859356,Оплачен,Нет дефолтов в БКИ
3354,0.26,41808,EDUCATION,E,17.19,21,11000,0,0.5138072134718172,Оплачен,Были дефолты в БКИ
3355,0.26,42000,PERSONAL,B,11.71,22,11000,0,0.13005044303779265,Оплачен,Нет дефолтов в БКИ
3356,0.31,36000,HOMEIMPROVEMENT,B,10.37,21,11000,1,0.6412278234772895,Дефолт,Нет дефолтов в БКИ
3357,0.31,36000,VENTURE,C,13.11,23,11000,1,0.6834202765036788,Дефолт,Были дефолты в БКИ
3358,0.24,36000,EDUCATION,C,13.85,21,8800,0,0.1239788138372782,Оплачен,Нет дефолтов в БКИ
3359,0.33,30000,HOMEIMPROVEMENT,C,14.22,24,10000,1,0.7411263429472493,Дефолт,Были дефолты в БКИ
3360,0.26,43000,EDUCATION,A,8.94,24,11000,0,0.04824684950689746,Оплачен,Нет дефолтов в БКИ
3361,0.24,44975,MEDICAL,A,6.99,25,11000,0,0.022332281611239617,Оплачен,Нет дефолтов в БКИ
3362,0.24,45000,DEBTCONSOLIDATION,A,6.99,26,11000,0,0.016206788898921774,Оплачен,Нет дефолтов в БКИ
3363,0.24,45000,DEBTCONSOLIDATION,B,9.25,25,11000,0,0.030433537990211014,Оплачен,Нет дефолтов в БКИ
3364,0.14,36000,VENTURE,C,12.87,23,5000,0,0.11614755299675025,Оплачен,Были дефолты в БКИ
3365,0.15,36000,MEDICAL,C,14.26,25,5400,0,0.12783339220008313,Оплачен,Нет дефолтов в БКИ
3366,0.24,45000,MEDICAL,B,9.88,22,11000,0,0.028467601250551644,Оплачен,Нет дефолтов в БКИ
3367,0.24,45000,PERSONAL,D,14.61,26,11000,0,0.32401411956253773,Оплачен,Нет дефолтов в БКИ
3368,0.14,36000,EDUCATION,D,14.61,22,5000,0,0.33543482819686865,Оплачен,Нет дефолтов в БКИ
3369,0.24,45504,DEBTCONSOLIDATION,B,10.99,22,11000,0,0.0656568039329766,Оплачен,Нет дефолтов в БКИ
3370,0.24,46000,EDUCATION,B,10.59,22,11000,0,0.05077714350644752,Оплачен,Нет дефолтов в БКИ
3371,0.13,36000,PERSONAL,B,11.83,24,4750,0,0.12726748271913693,Оплачен,Нет дефолтов в БКИ
3372,0.24,46000,PERSONAL,A,7.49,22,11000,0,0.044702931082423264,Оплачен,Нет дефолтов в БКИ
3373,0.23,47160,VENTURE,B,11.14,24,11000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
3374,0.23,48000,MEDICAL,A,7.51,25,11000,0,0.045220136849869294,Оплачен,Нет дефолтов в БКИ
3375,0.32,30000,VENTURE,D,15.31,23,9500,1,0.8951260264482344,Дефолт,Нет дефолтов в БКИ
3376,0.23,48000,EDUCATION,B,10.75,22,11000,0,0.05984258630611544,Оплачен,Нет дефолтов в БКИ
3377,0.22,48996,EDUCATION,A,7.88,25,11000,0,0.15720883967811147,Оплачен,Нет дефолтов в БКИ
3378,0.22,49278,VENTURE,C,13.22,24,11000,0,0.06885792334470642,Оплачен,Нет дефолтов в БКИ
3379,0.22,50000,MEDICAL,A,11.011694892245036,22,11000,0,0.023929512487476705,Оплачен,Нет дефолтов в БКИ
3380,0.22,50000,EDUCATION,C,13.49,22,11000,0,0.02596911791653552,Оплачен,Были дефолты в БКИ
3381,0.08,36000,DEBTCONSOLIDATION,C,13.22,23,3000,0,0.18129529657390775,Оплачен,Нет дефолтов в БКИ
3382,0.22,50000,EDUCATION,B,10.0,21,11000,0,0.018663743034461274,Оплачен,Нет дефолтов в БКИ
3383,0.22,50000,EDUCATION,B,12.53,25,11000,0,0.021476468149615617,Оплачен,Нет дефолтов в БКИ
3384,0.25,44000,DEBTCONSOLIDATION,D,15.31,26,11000,1,0.9373983739837397,Дефолт,Нет дефолтов в БКИ
3385,0.22,50985,EDUCATION,C,13.11,22,11000,0,0.1078144078144078,Оплачен,Нет дефолтов в БКИ
3386,0.17,36000,MEDICAL,B,12.53,22,6000,0,0.08782121572371958,Оплачен,Нет дефолтов в БКИ
3387,0.18,36000,DEBTCONSOLIDATION,A,8.94,26,6350,0,0.06403347371312568,Оплачен,Нет дефолтов в БКИ
3388,0.24,46000,MEDICAL,D,16.29,26,11000,1,0.861396223030406,Дефолт,Были дефолты в БКИ
3389,0.21,52769,EDUCATION,B,10.37,21,11000,0,0.06527611459920288,Оплачен,Нет дефолтов в БКИ
3390,0.21,53004,HOMEIMPROVEMENT,A,5.79,26,11000,0,0.036317629437012305,Оплачен,Нет дефолтов в БКИ
3391,0.33,30000,MEDICAL,C,13.79,23,10000,1,0.8888228968100265,Дефолт,Нет дефолтов в БКИ
3392,0.2,54996,MEDICAL,C,11.011694892245036,23,11000,0,0.059587263897294365,Оплачен,Нет дефолтов в БКИ
3393,0.03,30000,HOMEIMPROVEMENT,A,9.32,23,1000,1,0.635055646335293,Дефолт,Нет дефолтов в БКИ
3394,0.2,56000,DEBTCONSOLIDATION,A,7.49,23,11000,0,0.04118607358952866,Оплачен,Нет дефолтов в БКИ
3395,0.22,36000,DEBTCONSOLIDATION,A,9.32,21,8000,0,0.09316127421076452,Оплачен,Нет дефолтов в БКИ
3396,0.19,58195,PERSONAL,B,9.91,26,11000,0,0.1310762459999874,Оплачен,Нет дефолтов в БКИ
3397,0.19,59000,EDUCATION,B,10.74,22,11000,0,0.14809708412192893,Оплачен,Нет дефолтов в БКИ
3398,0.18,36000,HOMEIMPROVEMENT,A,9.38,24,6400,0,0.2324625518832805,Оплачен,Нет дефолтов в БКИ
3399,0.18,60000,EDUCATION,C,14.22,23,11000,0,0.04416554441716291,Оплачен,Нет дефолтов в БКИ
3400,0.28,36000,DEBTCONSOLIDATION,A,8.32,22,10000,0,0.05873060928452238,Оплачен,Нет дефолтов в БКИ
3401,0.17,65000,HOMEIMPROVEMENT,A,7.51,24,11000,0,0.011984304258824659,Оплачен,Нет дефолтов в БКИ
3402,0.5,36000,PERSONAL,B,10.39,26,18000,0,0.6113329592347576,Оплачен,Нет дефолтов в БКИ
3403,0.17,36000,HOMEIMPROVEMENT,C,12.29,26,6000,0,0.4396500213726469,Оплачен,Были дефолты в БКИ
3404,0.22,36000,EDUCATION,B,9.83,24,8000,0,0.09947899627532544,Оплачен,Нет дефолтов в БКИ
3405,0.16,69996,DEBTCONSOLIDATION,B,11.86,24,11000,0,0.04221867493326316,Оплачен,Нет дефолтов в БКИ
3406,0.16,70000,HOMEIMPROVEMENT,A,6.62,26,11000,0,0.01229351885375354,Оплачен,Нет дефолтов в БКИ
3407,0.15,71200,VENTURE,B,12.42,22,11000,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
3408,0.14,80004,HOMEIMPROVEMENT,C,12.53,25,11000,0,0.056576439886400445,Оплачен,Нет дефолтов в БКИ
3409,0.13,81600,PERSONAL,B,11.011694892245036,23,11000,0,0.034828815064370376,Оплачен,Нет дефолтов в БКИ
3410,0.13,85000,MEDICAL,A,6.91,24,11000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
3411,0.13,87000,MEDICAL,B,11.58,21,11000,0,0.021908967540595674,Оплачен,Нет дефолтов в БКИ
3412,0.12,90000,EDUCATION,B,11.14,24,11000,0,0.01070586062498759,Оплачен,Нет дефолтов в БКИ
3413,0.26,36194,PERSONAL,B,10.08,26,9250,0,0.11031964058333159,Оплачен,Нет дефолтов в БКИ
3414,0.11,100000,DEBTCONSOLIDATION,A,5.42,24,11000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
3415,0.33,30252,PERSONAL,B,9.76,25,10000,1,0.7634400210588254,Дефолт,Нет дефолтов в БКИ
3416,0.09,116000,VENTURE,A,8.94,23,11000,0,0.0,Оплачен,Нет дефолтов в БКИ
3417,0.25,30297,HOMEIMPROVEMENT,C,13.22,21,7550,1,0.6283297613502059,Дефолт,Были дефолты в БКИ
3418,0.25,36300,VENTURE,A,6.99,25,9000,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
3419,0.17,30300,MEDICAL,B,10.0,25,5000,1,0.1531106087706852,Дефолт,Нет дефолтов в БКИ
3420,0.09,120000,DEBTCONSOLIDATION,B,12.18,25,11000,0,0.02921872992291951,Оплачен,Нет дефолтов в БКИ
3421,0.09,125000,MEDICAL,C,12.98,26,11000,0,0.05015161141165937,Оплачен,Были дефолты в БКИ
3422,0.15,36396,EDUCATION,B,11.12,22,5500,0,0.06690547938787646,Оплачен,Нет дефолтов в БКИ
3423,0.23,47230,VENTURE,A,6.91,24,10950,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
3424,0.33,30400,VENTURE,C,15.27,22,9950,1,0.8751394560268814,Дефолт,Нет дефолтов в БКИ
3425,0.18,60000,PERSONAL,D,15.65,22,10900,0,0.15342572400469243,Оплачен,Нет дефолтов в БКИ
3426,0.31,35500,HOMEIMPROVEMENT,C,12.84,22,10875,1,0.7408021998858867,Дефолт,Нет дефолтов в БКИ
3427,0.3,36400,VENTURE,C,12.29,25,11000,0,0.13118382431174383,Оплачен,Нет дефолтов в БКИ
3428,0.33,33000,EDUCATION,C,12.23,21,10800,1,0.8339509306366599,Дефолт,Нет дефолтов в БКИ
3429,0.32,34000,PERSONAL,D,14.42,24,10800,1,0.8701828379776492,Дефолт,Были дефолты в БКИ
3430,0.3,36480,VENTURE,B,8.88,22,10800,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
3431,0.32,33996,PERSONAL,B,11.12,26,10800,1,0.8011874440974296,Дефолт,Нет дефолтов в БКИ
3432,0.07,36500,VENTURE,B,10.37,24,2500,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
3433,0.27,40000,DEBTCONSOLIDATION,A,6.92,24,10800,0,0.027131948296037378,Оплачен,Нет дефолтов в БКИ
3434,0.25,43680,VENTURE,A,5.42,24,10800,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
3435,0.24,45000,MEDICAL,A,6.17,26,10800,0,0.010851919073475264,Оплачен,Нет дефолтов в БКИ
3436,0.23,45996,VENTURE,C,13.16,24,10800,0,0.0802460130013748,Оплачен,Нет дефолтов в БКИ
3437,0.1,30500,MEDICAL,D,14.96,23,3000,1,0.8024070188602643,Дефолт,Были дефолты в БКИ
3438,0.09,36500,DEBTCONSOLIDATION,A,9.63,25,3200,0,0.11275881999437598,Оплачен,Нет дефолтов в БКИ
3439,0.19,36500,EDUCATION,C,13.16,24,7000,0,0.12778797215688284,Оплачен,Были дефолты в БКИ
3440,0.26,42000,PERSONAL,C,13.99,26,10800,1,0.1664586506901557,Дефолт,Нет дефолтов в БКИ
3441,0.1,30576,MEDICAL,D,14.46,26,3000,1,0.8301409115426106,Дефолт,Были дефолты в БКИ
3442,0.27,36588,DEBTCONSOLIDATION,B,10.65,26,10000,0,0.08155530226314744,Оплачен,Нет дефолтов в БКИ
3443,0.27,36600,DEBTCONSOLIDATION,A,7.29,22,9950,0,0.06013347553804459,Оплачен,Нет дефолтов в БКИ
3444,0.22,50000,VENTURE,B,10.75,25,10800,0,0.0,Оплачен,Нет дефолтов в БКИ
3445,0.14,36636,MEDICAL,A,6.03,26,5000,0,0.034438183252292184,Оплачен,Нет дефолтов в БКИ
3446,0.19,36648,DEBTCONSOLIDATION,B,9.91,21,7125,0,0.08148851689833307,Оплачен,Нет дефолтов в БКИ
3447,0.24,44400,PERSONAL,E,18.79,22,10800,1,0.6842826597950635,Дефолт,Нет дефолтов в БКИ
3448,0.2,55000,MEDICAL,B,8.88,23,10800,0,0.027522580108115573,Оплачен,Нет дефолтов в БКИ
3449,0.2,55000,VENTURE,C,13.57,25,10800,0,0.047727064750756255,Оплачен,Нет дефолтов в БКИ
3450,0.18,30780,MEDICAL,A,8.49,25,5500,1,0.07851790381518173,Дефолт,Нет дефолтов в БКИ
3451,0.34,36800,EDUCATION,A,7.51,21,12400,0,0.517670897969585,Оплачен,Нет дефолтов в БКИ
3452,0.19,57000,EDUCATION,C,13.22,21,10800,0,0.06690547938787646,Оплачен,Нет дефолтов в БКИ
3453,0.19,57000,HOMEIMPROVEMENT,D,16.77,21,10800,1,0.47885518154799345,Дефолт,Нет дефолтов в БКИ
3454,0.16,68000,VENTURE,B,10.74,25,10800,0,0.0,Оплачен,Нет дефолтов в БКИ
3455,0.16,36852,EDUCATION,B,9.99,24,6000,0,0.06575417105040667,Оплачен,Нет дефолтов в БКИ
3456,0.15,72000,MEDICAL,A,7.88,23,10800,0,0.015106243968907881,Оплачен,Нет дефолтов в БКИ
3457,0.16,69000,HOMEIMPROVEMENT,A,7.51,26,10800,1,0.13363511490849092,Дефолт,Нет дефолтов в БКИ
3458,0.16,58650,MEDICAL,D,16.29,23,10800,1,0.9762803234501348,Дефолт,Нет дефолтов в БКИ
3459,0.27,36933,VENTURE,C,12.22,22,10000,0,0.09765638617093039,Оплачен,Были дефолты в БКИ
3460,0.14,75000,MEDICAL,B,9.62,22,10800,0,0.02798049365234992,Оплачен,Нет дефолтов в БКИ
3461,0.15,62165,MEDICAL,D,15.65,25,10800,1,0.9598716547194845,Дефолт,Были дефолты в БКИ
3462,0.09,115000,PERSONAL,C,14.65,23,10800,0,0.09809824525840163,Оплачен,Нет дефолтов в БКИ
3463,0.27,36996,MEDICAL,A,7.51,23,10000,0,0.039979083857948766,Оплачен,Нет дефолтов в БКИ
3464,0.52,20796,DEBTCONSOLIDATION,D,15.37,22,10775,1,0.9905660377358491,Дефолт,Были дефолты в БКИ
3465,0.36,30000,EDUCATION,B,10.65,23,10775,1,0.7609549520441511,Дефолт,Нет дефолтов в БКИ
3466,0.21,36996,PERSONAL,D,11.011694892245036,24,7800,0,0.4769185398911654,Оплачен,Были дефолты в БКИ
3467,0.45,24000,HOMEIMPROVEMENT,D,15.2,24,10750,1,0.8807273206151848,Дефолт,Были дефолты в БКИ
3468,0.36,29950,HOMEIMPROVEMENT,D,14.11,22,10750,1,0.927338911602296,Дефолт,Нет дефолтов в БКИ
3469,0.36,30067,VENTURE,C,12.68,21,10750,1,0.8599532215874044,Дефолт,Нет дефолтов в БКИ
3470,0.32,33600,DEBTCONSOLIDATION,C,11.011694892245036,23,10750,1,0.7350437090865609,Дефолт,Были дефолты в БКИ
3471,0.3,36000,VENTURE,E,16.0,26,10750,0,0.46816280223859286,Оплачен,Были дефолты в БКИ
3472,0.16,37000,EDUCATION,A,8.9,23,6000,0,0.0606639491053788,Оплачен,Нет дефолтов в БКИ
3473,0.28,39000,HOMEIMPROVEMENT,D,14.59,25,10750,1,0.8374377496996619,Дефолт,Были дефолты в БКИ
3474,0.33,32000,PERSONAL,A,6.03,23,10700,1,0.3849658223998163,Дефолт,Нет дефолтов в БКИ
3475,0.22,48000,EDUCATION,A,9.63,26,10700,0,0.06490939178937068,Оплачен,Нет дефолтов в БКИ
3476,0.2,54000,HOMEIMPROVEMENT,C,11.011694892245036,25,10700,1,0.3550637812479918,Дефолт,Были дефолты в БКИ
3477,0.17,37000,PERSONAL,B,11.71,23,6400,0,0.15428111172689082,Оплачен,Нет дефолтов в БКИ
3478,0.16,68000,EDUCATION,B,12.42,26,10700,0,0.03323769701330776,Оплачен,Нет дефолтов в БКИ
3479,0.27,37000,VENTURE,C,15.96,25,10000,0,0.3226463794167455,Оплачен,Нет дефолтов в БКИ
3480,0.1,37000,MEDICAL,B,11.71,22,3600,0,0.11167710664668,Оплачен,Нет дефолтов в БКИ
3481,0.63,16800,PERSONAL,B,11.011694892245036,26,10625,1,1.0,Дефолт,Нет дефолтов в БКИ
3482,0.05,37000,VENTURE,C,14.27,22,2000,0,0.0883562835935169,Оплачен,Были дефолты в БКИ
3483,0.44,24000,MEDICAL,A,6.03,25,10625,1,0.7621743404022098,Дефолт,Нет дефолтов в БКИ
3484,0.23,37000,EDUCATION,B,10.99,26,8400,0,0.07277990524818867,Оплачен,Нет дефолтов в БКИ
3485,0.19,37000,HOMEIMPROVEMENT,D,15.62,25,7000,0,0.6926641305855921,Оплачен,Были дефолты в БКИ
3486,0.42,25000,EDUCATION,B,11.71,23,10625,1,0.859805412499378,Дефолт,Нет дефолтов в БКИ
3487,0.41,37000,MEDICAL,A,8.49,22,15000,0,0.7171989709187937,Оплачен,Нет дефолтов в БКИ
3488,0.35,30000,VENTURE,B,11.71,26,10625,1,0.828412818754735,Дефолт,Нет дефолтов в БКИ
3489,0.35,30000,DEBTCONSOLIDATION,A,6.99,25,10625,1,0.6966909226325086,Дефолт,Нет дефолтов в БКИ
3490,0.35,30000,EDUCATION,A,6.92,23,10625,1,0.6258635252961836,Дефолт,Нет дефолтов в БКИ
3491,0.16,37000,MEDICAL,A,5.99,24,6075,0,0.038060202662545006,Оплачен,Нет дефолтов в БКИ
3492,0.17,62467,HOMEIMPROVEMENT,A,8.49,24,10625,0,0.057534141874148834,Оплачен,Нет дефолтов в БКИ
3493,0.34,31200,MEDICAL,C,12.99,22,10600,1,0.891635698441506,Дефолт,Нет дефолтов в БКИ
3494,0.32,33048,EDUCATION,C,11.97,24,10600,1,0.7437918585725549,Дефолт,Были дефолты в БКИ
3495,0.25,42000,PERSONAL,C,13.16,24,10600,0,0.08773004718083073,Оплачен,Были дефолты в БКИ
3496,0.18,57700,MEDICAL,D,14.91,25,10600,1,0.9219627988694523,Дефолт,Были дефолты в БКИ
3497,0.11,37000,MEDICAL,A,11.011694892245036,24,4000,0,0.07853069733301588,Оплачен,Нет дефолтов в БКИ
3498,0.14,75000,EDUCATION,B,10.99,22,10600,0,0.028695703666903504,Оплачен,Нет дефолтов в БКИ
3499,0.11,94000,PERSONAL,B,12.18,24,10600,0,0.024320144299554904,Оплачен,Нет дефолтов в БКИ
3500,0.07,37000,MEDICAL,B,10.37,22,2500,0,0.07851790381518173,Оплачен,Нет дефолтов в БКИ
3501,0.35,30000,VENTURE,D,16.29,25,10500,1,0.900785101672527,Дефолт,Нет дефолтов в БКИ
3502,0.41,37000,DEBTCONSOLIDATION,A,6.54,22,15000,0,0.6283297613502059,Оплачен,Нет дефолтов в БКИ
3503,0.34,30600,MEDICAL,C,13.35,25,10500,1,0.8891736454958533,Дефолт,Нет дефолтов в БКИ
3504,0.36,29000,EDUCATION,B,9.99,22,10500,1,0.8605380132319788,Дефолт,Нет дефолтов в БКИ
3505,0.3,35220,DEBTCONSOLIDATION,A,7.29,25,10500,0,0.03327361567112203,Оплачен,Нет дефолтов в БКИ
3506,0.35,37000,DEBTCONSOLIDATION,A,7.88,22,13000,0,0.6464278855590363,Оплачен,Нет дефолтов в БКИ
3507,0.29,36000,DEBTCONSOLIDATION,B,10.74,22,10500,0,0.06573075458863405,Оплачен,Нет дефолтов в БКИ
3508,0.28,37000,MEDICAL,D,11.011694892245036,24,10500,0,0.4834981307682507,Оплачен,Нет дефолтов в БКИ
